time,open_time,open,high,low,close,volume,MACD,MACD_signal,MACD_hist,K,D,J,ATR,ATR_200,Trade_Status
1641456000,2022-01-06 08:00:00,43451.14,43816.0,42803.37,42835.0,7907.29623,-691.9011635064599,-327.48408503782264,-364.4170784686372,20.550845815648305,29.39663607220089,2.859265302543136,1035.3142857142852,845.3825806451604,
1641470400,2022-01-06 12:00:00,42835.0,43275.8,42600.05,43245.25,7148.39091,-807.3104344749954,-423.44935492525724,-383.8610795497382,19.136377152080637,25.97654976549414,5.456031925253626,1020.6578571428565,840.0815624999991,
1641484800,2022-01-06 16:00:00,43245.26,43273.87,42430.58,42878.34,7751.7942,-917.7998583452063,-522.3194556092471,-395.48040273595916,15.974653568320422,22.642584366436235,2.6387919720887965,1036.986428571428,840.178787878787,
1641499200,2022-01-06 20:00:00,42878.33,43267.09,42632.44,42950.01,7414.23595,-988.1891236754818,-615.4933892224941,-372.6957344529877,14.38177290235089,19.888980545074453,3.3673576169037673,1039.1792857142848,834.1338235294107,
1641513600,2022-01-07 00:00:00,42950.02,43508.78,42725.09,43438.1,5500.53168,-993.1400395476303,-691.0227192875213,-302.11732026010895,16.82668449053612,18.868215193561674,12.743623084485009,1061.4135714285705,832.6925714285705,
1641528000,2022-01-07 04:00:00,43438.11,43581.3,43007.81,43082.31,3158.12408,-1014.0832352930738,-755.6348224886318,-258.448412804442,16.16459328577172,17.96700789096502,12.559764075385118,1020.4099999999993,825.4924999999993,
1641542400,2022-01-07 08:00:00,43082.3,43145.83,41577.77,41803.11,9110.36283,-1120.9796623267612,-828.7037904562577,-292.27587187050347,12.250188510021626,16.061401430650555,4.627762668763765,1026.3435714285713,845.5618918918914,
1641556800,2022-01-07 12:00:00,41803.11,41950.0,41000.0,41706.71,12822.5044,-1199.645755731195,-902.8921835112453,-296.7535722199498,14.288689746192706,15.47049753583127,11.925074166915579,1046.4707142857146,848.3102631578942,
1641571200,2022-01-07 16:00:00,41706.71,42883.47,41607.5,42258.62,7627.20984,-1203.580549643717,-963.0298567377397,-240.55069290597726,24.424230664128498,18.45507524526368,36.36254150185813,1078.5550000000003,859.2758974358969,
1641585600,2022-01-07 20:00:00,42258.62,42766.17,40610.0,41319.11,13946.04637,-1267.8940143940636,-1024.0026882690045,-243.8913261250591,24.237924269360214,20.38269158662919,31.94838963482227,1212.4685714285717,891.6982499999995,
1641600000,2022-01-08 00:00:00,41310.85,42315.85,40917.66,41775.38,7870.74271,-1267.4355151028067,-1072.689253635765,-194.74626146704168,29.23235494711626,23.332579373458213,41.03190609443235,1243.767857142857,904.0517073170726,
1641614400,2022-01-08 04:00:00,41775.38,42054.0,41336.82,41566.48,3459.64203,-1269.2969699019304,-1112.0107968889981,-157.2861730129323,30.21844450899531,25.627867751970577,39.39959802304479,1222.2450000000001,899.6023809523804,
1641628800,2022-01-08 08:00:00,41566.48,42246.37,41558.0,41810.91,3546.24518,-1236.7917624664624,-1136.966990004491,-99.8247724619714,33.61795940487954,28.291231636273565,44.271414942091496,1116.1021428571428,894.6899999999995,
1641643200,2022-01-08 12:00:00,41810.92,41999.99,41739.0,41913.58,2135.49013,-1189.0400271541512,-1147.381597434423,-41.65842971972825,37.036099301028415,31.206187524525184,48.695922854034876,967.0307142857143,880.2877272727267,
1641657600,2022-01-08 16:00:00,41913.59,42200.0,41767.16,41940.22,3321.30192,-1135.952257013123,-1145.0957293501629,9.143472337039839,42.17639502399001,34.862923357680124,56.803338356609785,925.6171428571428,870.3444444444438,
1641672000,2022-01-08 20:00:00,41940.22,42063.23,41400.0,41613.33,4171.17885,-1107.4906449993432,-1137.574712479999,30.084067480655904,42.82829589282481,37.51804753606169,53.44879260635105,924.7228571428574,865.8419565217386,
1641686400,2022-01-09 00:00:00,41609.6,41740.53,40501.0,40831.07,12549.74604,-1134.9731923389845,-1137.0544084517962,2.081216112811717,33.170233725441335,36.0687762658549,27.373148644614204,953.0257142857143,873.7927659574462,
1641700800,2022-01-09 04:00:00,40831.06,42300.0,40720.0,41679.74,7228.76899,-1075.8707642735899,-1124.817679616155,48.946915342565035,39.459354287715826,37.198968939808545,43.98012498353039,1020.5507142857148,888.5054166666661,
1641715200,2022-01-09 08:00:00,41679.74,42170.11,41388.13,41833.89,4255.72958,-1005.0079415525688,-1100.8557320034379,95.84779045086907,50.787414617943114,41.72845083252007,68.9053421887892,1020.4285714285719,886.3314285714281,
1641729600,2022-01-09 12:00:00,41833.9,42103.31,41681.17,41791.51,2460.7712,-941.4162947876321,-1068.9678445602767,127.55154977264465,57.76989397727618,47.07559854743877,79.158484836951,1009.6178571428572,877.0475999999995,
1641744000,2022-01-09 16:00:00,41791.5,41990.0,41410.0,41857.62,3137.48125,-875.5916564984436,-1030.2926069479101,154.70095044946652,63.64981999819158,52.60033903102304,85.74878193252866,939.0421428571426,871.2231372549015,
1641758400,2022-01-09 20:00:00,41857.62,41923.39,41200.02,41621.11,3367.82823,-832.9082885339958,-990.8157432651274,157.90745473113157,63.18752128098821,56.12939978101143,77.30376428094175,922.8542857142857,868.3798076923073,
1641772800,2022-01-10 00:00:00,41621.11,42740.0,41556.49,42695.26,5802.65087,-704.2878915415131,-933.5101729204046,229.22228137889147,74.79227635793738,62.350358639986744,99.67611179383864,916.25,874.3256603773581,
1641787200,2022-01-10 04:00:00,42695.27,42786.7,41766.43,41864.62,3699.93313,-661.7527327406642,-879.1586848844565,217.40595214379232,69.74776686101637,64.81616138032996,79.6109778223892,835.1142857142856,877.0283333333329,
1641801600,2022-01-10 08:00:00,41864.62,42037.05,41601.0,41967.59,3090.07632,-612.6719931361222,-825.8613465347896,213.18935339866744,67.88641574841407,65.83957950302467,71.98008823919287,766.3900000000004,869.0105454545451,
1641816000,2022-01-10 12:00:00,41967.59,42248.5,41811.7,42042.38,3216.0852,-561.2702513589247,-772.9431274996167,211.67287614069198,66.58597617046412,66.08837839217115,67.58117172705008,746.3628571428578,861.2924999999997,
1641830400,2022-01-10 16:00:00,42042.38,42116.61,41455.0,41565.34,4092.19411,-552.6564622017613,-728.8857944400456,176.22933223828431,52.065376202784854,61.41404432904238,33.368039950269804,744.4514285714291,857.7892982456137,
1641844800,2022-01-10 20:00:00,41565.33,41616.72,39650.0,40984.33,22660.39365,-585.9580637202016,-700.3002482960768,114.3421845758752,48.89001509766642,57.23936791858373,32.191309455831785,866.2892857142864,876.908793103448,
1641859200,2022-01-11 00:00:00,40984.34,42121.63,40564.89,41297.15,13657.42788,-580.4171752948241,-676.3236336958263,95.90645840100217,50.09740817990253,54.85871467235667,40.574795194994266,946.567857142858,888.4313559322031,
1641873600,2022-01-11 04:00:00,41297.15,41985.0,41158.99,41822.49,4012.99303,-527.5541182630332,-646.5697306092677,119.01561234623455,56.48506184586779,55.40083039686038,58.65352474388261,958.1950000000007,887.3909999999997,
1641888000,2022-01-11 08:00:00,41822.49,42400.01,41544.64,42277.98,4934.14719,-443.7897958790054,-606.0137436632153,162.22394778420994,65.58393502554357,58.795198606421444,79.16140786378783,930.755000000001,886.8660655737702,
1641902400,2022-01-11 12:00:00,42277.99,42387.78,41971.37,42211.05,3883.13068,-378.4441894997435,-560.499832830521,182.05564333077746,70.9385934250694,62.842996879304096,87.1297865166,847.6414285714293,879.2780645161288,
1641916800,2022-01-11 16:00:00,42212.21,42627.66,41575.0,41809.99,6072.63206,-354.9281253621375,-519.3854913368443,164.45736597470682,71.47234452513986,65.71944609458268,82.97814138625421,866.9757142857151,882.0301587301585,
1641931200,2022-01-11 20:00:00,41809.99,42200.0,41268.93,41733.93,7345.13139,-338.5265580137275,-483.21370467222096,144.68714665849348,70.97672700458925,67.47187306458487,77.98643488459803,903.327857142858,882.7964062499998,
1641945600,2022-01-12 00:00:00,41733.92,43100.0,41680.44,42972.05,11896.68845,-223.05106726481608,-431.18117719073996,208.13010992592388,79.41491945233489,71.45288852716821,95.33898130266823,963.2964285714291,891.0543076923075,
1641960000,2022-01-12 04:00:00,42972.04,43095.26,42597.41,42729.29,3164.70752,-149.40239425909385,-374.8254206044108,225.42302634531694,82.69487383778848,75.20021696404163,97.68418758528219,947.1878571428575,885.0966666666664,
1641974400,2022-01-12 08:00:00,42729.29,42965.0,42450.0,42605.02,3086.64021,-99.91112743969279,-319.8425619714672,219.9314345317744,81.95491888318213,77.4517842704218,90.9611881087028,899.437142857143,879.5728358208953,
1641988800,2022-01-12 12:00:00,42605.01,42867.55,42463.13,42561.67,3336.77438,-63.455449704379134,-268.5651395180496,205.10968981367046,78.72510260171948,77.87622371418769,80.42286037678309,855.447857142858,872.5852941176469,
1642003200,2022-01-12 16:00:00,42561.66,43443.6,42508.69,42935.92,6248.56105,-4.315469145891257,-215.71520544361792,211.39973629772666,78.03501799503105,77.92915514113548,78.24674370282219,891.0807142857146,873.4885507246374,
1642017600,2022-01-12 20:00:00,42935.92,44078.4,42874.01,43560.29,12273.47054,91.87574603976827,-154.19701514694069,246.07276118670896,79.2094931325125,78.35593447159448,80.91661045434856,945.9085714285715,878.2157142857141,
1642032000,2022-01-13 00:00:00,43560.29,43886.26,43317.0,43743.11,4601.65301,180.776148295874,-87.20238245837774,267.9785307542518,82.1615689485917,79.62447929726022,87.23574825125462,939.312142857143,873.8642253521125,
1642046400,2022-01-13 04:00:00,43743.1,44322.0,43629.39,43902.66,4396.19361,261.09496888632566,-17.542912189437068,278.6378810757627,83.52937017709542,80.92610959053862,88.73589135020902,848.3042857142858,871.3468055555554,
1642060800,2022-01-13 08:00:00,43902.65,44075.42,43422.72,43509.93,3979.63723,289.7184896465187,43.90936817775409,245.80912146876463,78.77222628169419,80.20814848759048,75.9003818699016,783.7300000000001,868.3516438356162,
1642075200,2022-01-13 12:00:00,43505.99,43795.44,43483.2,43699.99,3331.80419,324.0041712717866,99.9283287965606,224.075842475226,74.77247421628613,78.39625706382236,67.52490852121366,747.0321428571432,860.8366216216215,
1642089600,2022-01-13 16:00:00,43699.99,44014.51,43500.0,43602.31,4607.65385,339.38168056483846,147.8189991502162,191.56268141462226,70.36665660003116,75.71972357589196,59.66052264830958,722.6850000000003,856.2189333333332,
1642104000,2022-01-13 20:00:00,43603.58,44500.0,42871.01,43200.0,11551.88285,315.4688837936992,181.3489760789128,134.1199077147864,58.96996595394096,70.13647103524163,36.6369557913396,809.2978571428575,866.3869736842104,
1642118400,2022-01-14 00:00:00,43200.01,43500.0,42535.0,42700.67,6945.66481,253.30610702094418,195.7404022673191,57.565704753625084,42.526940524492915,60.933294198325385,5.714233176827975,803.0364285714287,867.6676623376623,
1642132800,2022-01-14 04:00:00,42700.67,42888.18,42311.22,42560.11,4494.23469,190.503633970824,194.6930486080201,-4.18941463719608,32.14168528623239,51.33609122762772,-6.2471265965582745,777.7428571428572,863.940641025641,
1642147200,2022-01-14 08:00:00,42558.35,42784.0,42362.91,42623.87,4534.92179,144.21470341622626,184.59737956966134,-40.382676153435085,26.189194565252425,42.953792340169294,-7.340000984581309,706.4235714285714,858.3349367088607,
1642161600,2022-01-14 12:00:00,42623.87,42978.1,42599.99,42660.01,4015.82873,109.18793784306035,169.51549122434113,-60.32755338128078,22.77125012732611,36.22627826922157,-4.13880615646481,697.8707142857145,852.3321249999997,
1642176000,2022-01-14 16:00:00,42660.0,42688.84,41826.82,42012.94,7628.33288,28.882888600914157,141.38897069965574,-112.50608209874159,17.501664787597726,29.98474044201362,-7.464486521234065,722.6578571428571,852.4517283950615,
1642190400,2022-01-14 20:00:00,42012.94,43347.42,41725.95,43109.0,8997.40197,53.071663256203465,123.7255092109653,-70.65384595476183,28.286679092310408,29.41871999211255,26.022597292706124,809.5899999999996,861.8299999999998,
1642204800,2022-01-15 00:00:00,43109.0,43408.0,42777.0,43077.93,4631.61759,68.93965863278572,112.7683390953294,-43.82868046254367,35.10334760513179,31.313595863118962,42.68285108915744,787.8821428571428,859.0489156626504,
1642219200,2022-01-15 04:00:00,43077.93,43448.78,43000.0,43059.96,2832.77996,79.15270733372745,106.045212743009,-26.892505409281554,39.43186350258428,34.019685076274065,50.256220355204704,733.9099999999999,854.1647619047617,
1642233600,2022-01-15 08:00:00,43059.96,43174.0,42864.49,42927.96,2973.19446,75.72244398164912,99.98065899073703,-24.258215009087905,48.872954519041976,38.97077489053004,68.67731377606586,715.3564285714284,847.7570588235292,
1642248000,2022-01-15 12:00:00,42927.95,43099.81,42712.94,43088.12,2860.77788,84.94827817610349,96.97418282781032,-12.025904651706838,58.93724946127062,45.62626641411023,85.55921555559138,693.5178571428567,842.3979069767439,
1642262400,2022-01-15 16:00:00,43088.12,43283.83,42884.01,43017.59,2599.71462,85.58209951732715,94.69576616571369,-9.113666648386541,64.28216422566776,51.84489901796274,89.15669464107778,675.4549999999997,837.3108045977009,
1642276800,2022-01-15 20:00:00,43017.59,43406.96,42555.0,43401.21,4980.54141,115.7055538499917,98.8977237025693,16.807830147422408,75.26772461314899,59.65250754969149,106.49815874006399,714.0064285714278,837.4772727272724,
1642291200,2022-01-16 00:00:00,43401.21,43564.15,43233.33,43528.34,4570.18496,148.129393525458,108.74405766714705,39.38533585831095,82.86244927425025,67.38915479121108,113.80903824032859,700.8857142857133,831.7844943820222,
1642305600,2022-01-16 04:00:00,43528.33,43800.0,43071.11,43084.29,3951.64283,136.42181043898017,114.27960822151368,22.14220221746649,77.07235052747325,70.61688670329848,89.98327817582279,636.5928571428564,830.6412222222219,
1642320000,2022-01-16 08:00:00,43084.29,43153.63,42838.0,42977.22,2783.29728,117.15334152007563,114.85435488122609,2.2989866388495415,62.68598468899826,67.97325269853174,52.11144866993132,590.2092857142846,824.9817582417579,
1642334400,2022-01-16 12:00:00,42977.22,43253.68,42850.16,43202.21,2264.10918,118.66980215033254,115.6174443350474,3.0523578152851485,59.11890277793991,65.02180272500112,47.313102883817464,577.820714285713,820.4006521739127,
1642348800,2022-01-16 16:00:00,43202.21,43305.0,42759.0,42968.29,4708.53834,99.84526501278742,112.46300847059541,-12.61774345780799,50.47792983054095,60.1738450935144,31.086099304594057,586.7428571428562,817.4501075268814,
1642363200,2022-01-16 20:00:00,42968.3,43416.05,42581.79,43219.53,5325.20803,104.00079557439312,110.77056589135496,-6.769770316961839,51.44392109184655,57.26387042629179,39.80402242295605,619.3249999999991,817.6289361702125,
1642377600,2022-01-17 00:00:00,43219.54,43475.0,42790.02,42824.79,3290.4155,74.58212811611156,103.53287833630628,-28.95075022019472,41.51924056725516,52.01566047327958,20.52640075520631,606.6792857142854,816.2326315789471,
1642392000,2022-01-17 04:00:00,42824.79,43263.15,42750.25,43071.66,2230.78438,70.37670913180773,96.90164449540659,-26.524935363598857,41.51242543841117,48.51458212832345,27.50811205858662,527.4957142857139,813.0729166666664,
1642406400,2022-01-17 08:00:00,43071.66,43176.18,42624.11,42647.4,3067.15941,32.4357488548485,84.00846536729497,-51.572716512446476,29.470207267672464,42.16645717477312,4.077707453471149,521.8578571428568,810.3821649484534,
1642420800,2022-01-17 12:00:00,42647.4,42967.99,42300.0,42656.03,4316.07881,3.0287201608807663,67.81251632601213,-64.78379616513136,27.55858262289273,37.29716565747966,8.081416553718867,537.5157142857139,808.9291836734691,
1642435200,2022-01-17 16:00:00,42656.03,42900.0,42567.93,42671.31,3521.25336,-18.82657263537112,50.48469853373548,-69.3112711691066,28.906005436538347,34.50011225049922,17.717791808616596,539.1271428571423,804.112424242424,
1642449600,2022-01-17 20:00:00,42671.3,42793.16,42385.0,42477.66,4178.38817,-51.18298069356388,30.151162688275612,-81.33414338183948,24.310670291025666,31.10363159734137,10.724747678394252,540.6478571428571,800.1528999999998,
1642464000,2022-01-18 00:00:00,42477.67,42538.47,41822.74,42238.31,8112.80827,-95.04360830961377,5.1122084886977355,-100.1558167983115,24.5909837011326,28.932748965271777,15.907453172854247,563.2128571428574,799.3170297029702,
1642478400,2022-01-18 04:00:00,42238.31,42392.66,41540.42,42201.62,4366.39811,-131.25106745825178,-22.16044670069217,-109.0906207575596,27.78664283670092,28.550713589081493,26.258501331939776,563.2328571428578,799.835882352941,
1642492800,2022-01-18 08:00:00,42201.63,42436.66,41972.71,42040.54,4550.36015,-170.97268283159065,-51.922893926871865,-119.04978890471878,27.14163056891762,28.08101924902687,25.26285320869912,572.7421428571439,796.5748543689319,
1642507200,2022-01-18 12:00:00,42040.53,42337.3,41886.25,42061.94,4135.11603,-198.43807740807097,-81.22593062311168,-117.21214678495929,28.18538065744162,28.115806385165122,28.324529201994622,552.8964285714299,793.2524999999999,
1642521600,2022-01-18 16:00:00,42065.42,42065.42,41453.0,41854.14,6023.27637,-234.27178452743829,-111.835101403977,-122.43668312346128,26.549938385732666,27.593850385354305,24.462114386489382,574.0957142857156,791.5302857142857,
1642536000,2022-01-18 20:00:00,41854.13,41950.0,41250.0,41587.27,6280.61407,-280.96563729015907,-145.66120858121343,-135.30442870894564,24.24384645130054,26.477182407336386,19.777174539228852,595.2728571428587,790.6667924528301,
1642550400,2022-01-19 00:00:00,41587.26,41799.08,41381.66,41699.61,3767.4442,-305.3856571209035,-177.60609828915145,-127.77955883175204,25.24559460389734,26.06665313952337,23.60347753264528,586.0885714285729,787.1785046728971,
1642564800,2022-01-19 04:00:00,41695.59,42691.0,41500.99,42352.12,4567.27175,-268.98589308947703,-195.8820572492166,-73.10383584026044,40.636957830663576,30.92342136990344,60.06403075218385,611.4992857142871,790.9084259259258,
1642579200,2022-01-19 08:00:00,42352.12,42500.0,41582.99,41706.41,4538.39603,-288.9118227732324,-214.48801035401976,-74.42381241921265,37.649019770523424,33.16528750344344,46.6164843046834,628.0728571428584,792.0653211009173,
1642593600,2022-01-19 12:00:00,41706.41,41849.94,41161.2,41287.1,4837.49022,-334.68009448816883,-238.5264271808496,-96.15366730731924,27.84262450209038,31.39106650299242,20.745740500286296,640.6328571428587,791.126,
1642608000,2022-01-19 16:00:00,41287.1,42178.48,41138.56,42033.0,6485.56373,-307.2224145555592,-252.26562465579156,-54.95678989976767,37.76678604090989,33.51630634896491,46.267745424799855,675.4792857142877,793.3673873873873,
1642622400,2022-01-19 20:00:00,42033.0,42559.13,41832.13,41981.27,7218.70307,-286.33548680715467,-259.0795970860642,-27.255889721090455,43.27216911071176,36.768260602880524,56.279986126374226,679.6942857142878,792.7748214285714,
1642636800,2022-01-20 00:00:00,41981.27,42355.9,41697.46,41873.79,5457.34151,-275.281905388234,-262.3200587464982,-12.961846641735804,44.63465950986124,39.39039357187409,55.12319138583551,703.0064285714309,791.586017699115,
1642651200,2022-01-20 04:00:00,41872.45,41993.98,41548.0,41660.01,3148.22703,-280.53825150859484,-265.96369729891757,-14.574554209677274,40.95279294078532,39.91119336151117,43.03599209933364,705.7078571428594,788.5543859649124,
1642665600,2022-01-20 08:00:00,41660.0,42082.26,41639.88,41924.97,3240.94302,-260.32304403584567,-264.8355666463032,4.512522610457552,44.18732398589441,41.336570236305576,49.888831485072075,686.1828571428596,785.5441739130437,
1642680000,2022-01-20 12:00:00,41924.97,42148.0,41768.48,42058.31,3602.56211,-230.88146502971358,-258.0447463229853,27.163281293271723,49.206697950178146,43.959946140929766,59.7002015686749,652.4171428571447,782.0439655172414,
1642694400,2022-01-20 16:00:00,42058.31,42232.76,41807.94,42129.44,3148.83581,-199.50938501032942,-246.33767406045416,46.82828905012474,56.05522614494408,47.99170614226787,72.1822661502965,649.6221428571444,778.9907692307694,
1642708800,2022-01-20 20:00:00,42129.45,43456.0,41900.05,43308.69,10872.70214,-78.58528374146408,-212.78719599665615,134.20191225519207,68.58462305456001,54.85601177969859,96.04184560428286,728.5435714285725,785.5751694915255,
1642723200,2022-01-21 00:00:00,43308.7,43505.0,42805.0,42917.32,6495.57509,-14.169018830049026,-173.06356056333473,158.8945417332857,70.77843945088628,60.16348767009448,92.00834301246988,734.799285714287,784.8560504201681,
1642737600,2022-01-21 04:00:00,42917.31,42996.64,40553.31,40680.91,14969.72136,-141.94204183301918,-166.83925681727163,24.897214984252457,48.626608698245605,56.31786134614486,33.244103402447095,859.3228571428584,798.6766666666667,
1642752000,2022-01-21 08:00:00,40680.92,41100.0,38220.0,38465.65,21282.979752,-417.1474354469392,-216.90089254320515,-200.24654290373405,33.96709264840468,48.86760511356481,4.1660677180844345,1035.2214285714301,815.8776859504134,
1642766400,2022-01-21 12:00:00,38465.65,39177.2,38437.15,39134.55,9944.04301,-574.6508357376442,-288.450881182093,-286.19995455555124,28.41294035279961,42.049383526643076,1.140054005112674,1003.0814285714296,815.2561475409836,
1642780800,2022-01-21 16:00:00,39136.31,39320.0,38668.19,38898.18,6699.133,-710.3579347034392,-372.83229188636227,-337.52564281707697,23.219349071528974,35.772705374938376,-1.887363535289822,984.1385714285722,813.9273170731707,
1642795200,2022-01-21 20:00:00,38898.19,39042.4,37710.0,38857.26,16377.231383,-811.8501867740415,-460.63587086389816,-351.21431591014334,22.078703234916368,31.20803799493104,3.820033714887032,1030.114285714286,818.1085483870968,
1642809600,2022-01-22 00:00:00,38857.24,39071.13,37850.0,37984.12,8202.7099,-951.767248233642,-558.862146337847,-392.90510189579504,16.295897066015588,26.237324351959224,-3.5869575058716805,1043.057857142857,821.33272,
