Date/Time,Open,High,Low,Close,MACD,MACD_signal,MACD_hist,K,D,J,ATR (14),ATR (200),Supply Zone,Demand Zone,Entry Price,Stop Loss,Take Profit,Exit Price,Trade Status,Running PnL %
2023-12-27 00:00:00,42391.51,42434.2,41637.6,42109.11,-218.8534332,-60.14599879,-158.7074344,31.059767,42.6064126,7.96647581,511.85,534.30,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-27 04:00:00,42109.11,42591.89,42055,42508.93,-239.1322123,-95.9432415,-143.1889708,34.12364303,39.77882274,22.81328362,528.54,533.68,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-27 08:00:00,42508.93,42541.1,42098.69,42234.66,-274.1740796,-131.5894091,-142.5846705,32.30193308,37.28652619,22.33274686,548.43,533.73,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-27 12:00:00,42234.65,42542,42200,42455.83,-280.8608522,-161.4436977,-119.4171545,34.62613448,36.39972895,31.07894554,493.00,534.53,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-27 16:00:00,42455.82,43220,42399.72,43019.11,-237.965066,-176.7479714,-61.21709463,46.63828352,39.81258047,60.2896896,520.29,537.42,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-27 20:00:00,43019.11,43150,42706,42980.65,-204.7134379,-182.3410647,-22.37237322,55.46705062,45.03073719,76.33967749,535.32,538.30,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-28 00:00:00,42980.64,43215,42862.56,43154.34,-162.4730633,-178.3674644,15.89440109,68.92823597,52.99657012,100.7915677,542.95,537.01,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-28 04:00:00,43154.34,43677,43121.45,43428.85,-105.6289743,-163.8197664,58.19079212,75.22955917,60.40756647,104.8735446,531.04,535.71,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-28 08:00:00,43428.86,43787.57,43304.27,43408.41,-61.51979937,-143.359773,81.83997362,77.60784114,66.14099136,100.5415407,539.41,534.14,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-28 12:00:00,43408.4,43624.74,42794.11,43049.17,-54.9175706,-125.6713325,70.75376191,70.86563788,67.71587353,77.16516657,570.68,536.47,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-28 16:00:00,43049.17,43192.17,42868.36,43059.98,-48.25670681,-110.1884074,61.93170056,66.21668739,67.21614482,64.21777253,577.35,537.27,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-28 20:00:00,43059.98,43125.03,42401.01,42445.99,-91.46740661,-106.4442072,14.97680061,49.30937487,61.2472215,25.43368161,562.69,540.36,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-29 00:00:00,42445.99,42725.3,42241.79,42610.64,-111.1451069,-107.3843872,-3.760719779,40.82682982,54.44042427,13.5996409,550.94,541.59,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-29 04:00:00,42610.64,42745.97,42334.99,42563.76,-129.0352128,-111.7145523,-17.32066053,34.16087541,47.68057465,7.121476932,539.03,543.07,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-29 08:00:00,42563.76,42800,42088.92,42697.42,-130.9188546,-115.5554128,-15.36344185,34.71477193,43.35864041,17.42703498,532.92,545.95,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-29 12:00:00,42697.42,42766.68,42222,42273.34,-164.7324332,-125.3908168,-39.34161632,26.76213359,37.82647147,4.633457837,533.48,547.79,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
